kind,resref,name,tag,appearance,model,source
placeable,desk_off,Desk{deactivated},desk_off,296,PLC_exDesk,610DAN_s
placeable,invisible006,Disc4Invis,Disc4Invis,54,PLC_Invis,003EBO_s
placeable,invisible007,DiscInvis,DiscInvis,54,PLC_Invis,003EBO_s
placeable,doorinvblk001,Door{Invisible Door Blocker},doorinvblk,360,PLC_DBlk,101PER_s
placeable,plc_doorinvblk,Door{Invisible Door Blocker},doorinvblk,360,PLC_DBlk,bif
placeable,beer003,Drink,Drink,188,PLC_Beer2,301NAR_s
placeable,plc_beer2,Drink,Drink,188,PLC_Beer2,bif
placeable,plc_dripwatr,Dripping water effect from ceiling,DripWatr,29,PLC_DripWatr,bif
placeable,comp_turret001,Droid Control Station,comp_droid,23,PLC_CompPnl,602DAN_s
placeable,power_gen,Droid Power Generator,power_gen,314,PLC_pgen,410DXN_s
placeable,plc_ebcont,Ebon Hawk Container,Ebon Hawk Container,153,PLC_EbCont,bif
placeable,plc_ebstrg,Ebon Hawk Container,EbStorage,220,PLC_LevInd,bif
placeable,inveb002,Ebon Hawk Turret{Invisible},Turret,167,PLC_InvEb,002EBO_s
placeable,plc_esparklg,Electrical spark effect - large,ESparkLg,30,PLC_ESparkLg,bif
placeable,plc_esparksm,Electrical spark effect - small,ESparkSm,31,PLC_ESparkSm,bif
placeable,btnpnlht001,Emergency Tunnel Control,305term,14,PLC_BtnPnlHT,305NAR_s
placeable,plc_ends,Endar Spire Screen,EndarSpireScreen,174,PLC_EndS,bif
placeable,inveb005,Engine Port{Invisible},eng_port,167,PLC_InvEb,002EBO_s
placeable,plc_envrsuit,Environmental Suit,EnvrSuit,32,PLC_EnvrSuit,bif
placeable,plc_equppack,Equipment Pack,EqupPack,33,PLC_EqupPack,bif
placeable,comppnl004,Escape Pod,EscapePod,0,PLC_Invis,151HAR_s
placeable,plc_exdesk01,Executive Desk01,Ex_Desk01,296,PLC_exDesk,bif
placeable,plc_extable01,Executive Table01,Ex_Table01,297,PLC_extable,bif
placeable,invis_explode,Explosion{invisible trigger},invis_explode,167,PLC_InvEb,404DXN_s
placeable,plstccrt001,Explosive Barrel,ExpBarrel,77,PLC_PlstcCrt,107PER_s
placeable,door_override,Exposed Wiring{Door Override},door_override,167,PLC_InvEb,002EBO_s
placeable,fake_alien,fake_alien,fake_alien,54,PLC_Invis,502OND_s
placeable,fake_mand,fake_mand,fake_mand,54,PLC_Invis,501OND_s
placeable,fake_mira,fake_mira,fake_mira,54,PLC_Invis,411DXN_s
placeable,fake_replace,fake_replace,fake_replace,54,PLC_Invis,502OND_s
placeable,plc_rfl2,Falling Roof 2,RoofFall2,193,PLC_RFL2,bif
placeable,plc_rfl,Falling Roof M39aa,RoofFall,145,PLC_Rfl,bif
placeable,plc_rfb,Falling Roof Rubble,RoofFallRubble,194,PLC_InvCalo,bif
placeable,plc_filecabinet,File Cabinet 01,FileCabinet01,298,PLC_fileCab,bif
placeable,plc_firepit,Fire Pit,FirePit,34,PLC_FirePit,bif
placeable,plc_firpitlg,Fire Pit - Large,FirPitLg,35,PLC_FirPitLg,bif
placeable,plc_flmbrstc,Flame burst - continual,FlmBrstC,36,PLC_FlmBrstC,bif
placeable,plc_flmbrsti,Flame burst - intermittent,FlmBrstI,37,PLC_FlmBrstI,bif
placeable,flameexhaust,Flame Exhaust,FlameExhaust1,231,PLC_Stmtrap,104PER_s
placeable,flameexhaust001,Flame Exhaust,FlameExhaust2,231,PLC_Stmtrap,104PER_s
placeable,plc_flpnl,Floor Panel,Floor Panel,152,PLC_FlPnl,bif
placeable,plc_chair1,Food pile - organized on a table,Chair1,38,PLC_FoodPile,bif
placeable,plc_foodpile,Food pile - organized on a table,FoodPile,38,PLC_FoodPile,bif
placeable,g_trescivil001,Footlocker,CivilFootLker,39,PLC_FootLker,bif
placeable,g_trescivil005,Footlocker,CivilFootLker,39,PLC_FootLker,105PER_s
placeable,g_tresmilhig001,Footlocker,MilHighFootLker,39,PLC_FootLker,bif
placeable,g_tresmillow001,Footlocker,MilLowFootLker,39,PLC_FootLker,bif
placeable,g_tresmilmid001,Footlocker,MilMidFootLker,39,PLC_FootLker,bif
placeable,plc_footlker,Footlocker,FootLker,39,PLC_FootLker,bif
placeable,locker_armory,Footlocker{Armory 1},locker_armory,39,PLC_FootLker,506OND_s
placeable,locker_armory2,Footlocker{Armory 2},locker_armory2,39,PLC_FootLker,506OND_s
placeable,footlocker_comp,Footlocker{Computer Datapad},footlocker_comp,39,PLC_FootLker,702KOR_s
placeable,footlocker_empty,Footlocker{Empty; Open},footlocker_empty,39,PLC_FootLker,602DAN_s
placeable,g_trescivil004,Footlocker{Empty},CivilFootLker,39,PLC_FootLker,101PER_s
placeable,g_tresmillow015,Footlocker{Exit Room},MilLowFootLker,39,PLC_FootLker,106PER_s
placeable,fl_flamethrow,Footlocker{Flamethrower},fl_flamethrow,39,PLC_FootLker,001EBO_s
placeable,bast_footlocker,Footlocker{Holocron},bast_footlocker,39,PLC_FootLker,702KOR_s
placeable,g_tresmillow007,Footlocker{locked},MilLowFootLkerLocked,39,PLC_FootLker,bif
placeable,g_tresmillow016,Footlocker{Locked},MilLowFootLker,39,PLC_FootLker,106PER_s
placeable,footlocker_llt,Footlocker{Low; Locked; No Bash},footlocker_llt,39,PLC_FootLker,610DAN_s
placeable,footlocker_ll,Footlocker{Low; Locked},footlocker_ll,39,PLC_FootLker,610DAN_s
placeable,footlocker_mlt,Footlocker{Mid; Locked; No Bash},footlocker_mlt,39,PLC_FootLker,610DAN_s
placeable,fl_parts,Footlocker{Parts},fl_parts,39,PLC_FootLker,001EBO_s
placeable,fl_spikes,Footlocker{Spikes},fl_spikes,39,PLC_FootLker,001EBO_s
placeable,g_trescivil003,Footlocker{Stealth},CivilFootLker,39,PLC_FootLker,101PER_s
placeable,plc_fccage,Force Cage,Force Cage,151,PLC_FcCage,bif
placeable,vrookcage,Force Cage,vrookcage,173,PLC_FcCage2,604DAN_s
placeable,plc_fccage2,Force Cage 2,Force Cage 2,173,PLC_FcCage2,bif
placeable,plc_forcecageblk,Force Cage Blocker,ForceCageBlocker,280,PLC_FcCageA,bif
placeable,forcecageblk001,Force Cage Blocker{attons},AttonCageBlocker,280,PLC_FcCageA,101PER_s
placeable,forcecageblk002,Force Cage Blocker{kreia},forcecage_kreia,280,PLC_FcCageA,202TEL_s
placeable,forcecageblk003,Force Cage Blocker{player},forcecage_player,280,PLC_FcCageA,202TEL_s
placeable,fccage003,Force Cage{Atton},AttonCage,173,PLC_FcCage2,101PER_s
placeable,fccage005,Force Cage{Killers},killer_cage,173,PLC_FcCage2,202TEL_s
placeable,fccage004,Force Cage{off},ForceCage2,173,PLC_FcCage2,101PER_s
placeable,fccage007,Force Cage{Party Members},cage_party,173,PLC_FcCage2,202TEL_s
placeable,fccage006,Force Cage{Player},cage_player,173,PLC_FcCage2,202TEL_s
placeable,fccage008,Force Cage{samhan},ForceCageSamHan,173,PLC_FcCage2,202TEL_s
placeable,invisible004,G0T0Invis,G0T0Invis,54,PLC_Invis,003EBO_s
placeable,invisible001,Galaxy Map,Galaxymap,54,PLC_Invis,001EBO_s
placeable,dungheap002,Garbage Pile,alibi_garbage,209,PLC_DungHeap1,512OND_s
placeable,plc_smoke,Gas Cloud,Smoke,100,PLC_Smoke,bif
placeable,stmventc002,Gas Leak,GasLeak,281,PLC_StmVntgrn,105PER_s
placeable,gasvent1,GasLeak,GasLeak,281,PLC_StmVntgrn,106PER_s
placeable,plc_gencrps,Generic Corpse,Corpse,42,PLC_GenCrps,bif
placeable,plc_gencrps2,Generic Corpse 2,corpse2,43,PLC_GenCrps2,bif
placeable,plc_gencrps3,Generic Corpse 3,corpse3,242,PLC_GenCrps03,bif
placeable,plc_gencrps4,Generic Corpse 4,corpse4,243,PLC_GenCrps04,bif
placeable,plc_gencrps5,Generic Corpse 5,corpse5,244,PLC_GenCrps05,bif
placeable,plc_gencrps6,Generic Corpse 6 - Sheet,corpse6,245,PLC_GenCrps06,bif
placeable,plc_gencrps7,Generic Corpse 7 - Sheet,corpse7,246,PLC_GenCrps07,bif
placeable,plc_gentable,Generic Table 01,GenericTable01,299,PLC_genTable,bif
placeable,crystal_cont,Glowing Crystal Formation,crystal_cont,167,PLC_InvEb,604DAN_s
placeable,plc_glowpudl,Glowing Puddle,GlowPuddle,44,PLC_GlowPudl,bif
placeable,plc_gong,Gong,Gong,45,PLC_Gong,bif
placeable,plc_gwing,GWing Escape Ship,GWing,176,PLC_Gwing,bif
placeable,corpse_tukata,Half-Eaten Corpse,corpse_tukata,43,PLC_GenCrps2,710KOR_s
placeable,plc_hangplant01,Hanging Plant 01,HangingPlant01,300,PLC_hangPlant,bif
placeable,plc_dungheap,Heap of Garbage,DungHeap,195,PLC_DungHeap,bif
placeable,plc_dungheap1,Heap of Garbage 2,DungHeap1,209,PLC_DungHeap1,bif
placeable,cont_tunnel,High Security Cylinder{Requires Tunneler},cont_tunnel,77,PLC_PlstcCrt,001EBO_s
placeable,plc_holodisk01,Holo Disk 01,HoloDisk01,301,PLC_holoDisk,bif
placeable,plc_holodisk02,Holo Disk 02,HoloDisk02,302,PLC_holoDsk,bif
placeable,holo_dan,holo_dan,hologram,337,PLC_holodan,003EBO_s
placeable,holo_dxn,holo_dxn,hologram,338,PLC_holodxn,003EBO_s
placeable,holo_kor,holo_kor,hologram,339,PLC_holokor,003EBO_s
placeable,holo_mal,holo_mal,hologram,340,PLC_holomal,003EBO_s
placeable,holo_nar,holo_nar,hologram,341,PLC_holonar,003EBO_s
placeable,holo_ond,holo_ond,hologram,342,PLC_holoond,003EBO_s
placeable,holo_per,holo_per,hologram,343,PLC_holopera,003EBO_s
placeable,holo_tel,holo_tel,hologram,344,PLC_holotelos,003EBO_s
placeable,plc_holoart2,Hologram - Abstract animated multicolored objects,HoloArt2,49,PLC_HoloArt2,bif
placeable,plc_holoart1,Hologram - female with swirling lights,HoloArt1,48,PLC_HoloArt1,bif
placeable,plc_holodant,Hologram_Planet_Dantooine,HoloDant,337,PLC_holodan,bif
placeable,plc_holodxun,Hologram_Planet_Dxun,holodxun,338,PLC_holodxn,bif
placeable,plc_holokorr,Hologram_Planet_Korriban,holokorr,339,PLC_holokor,bif
placeable,plc_holomal,Hologram_Planet_Malachor,holomal,340,PLC_holomal,bif
placeable,plc_holonar,Hologram_Planet_NarShad,holonar,341,PLC_holonar,bif
placeable,plc_holoond,Hologram_Planet_Onderon,holoond,342,PLC_holoond,bif
placeable,plc_holopera,Hologram_Planet_Peragus,holopera,343,PLC_holopera,bif
placeable,plc_holotelos,Hologram_Planet_Telos,holotelos,344,PLC_holotelos,bif
placeable,invisible009,HoloInvis,HoloInvis,54,PLC_Invis,003EBO_s
placeable,plc_hvrsled,Hover Sled,HvrSled,50,PLC_HvrSled,bif
placeable,plc_hvrslede,Hover Sled - With Swoop Bike Engine,HvrSledE,51,PLC_HvrSledE,bif
placeable,plc_hyper,Hyper Drive,Hyperdrive,180,PLC_Hyper,bif
placeable,invisible002,Hyper Drive{invis},InvisibleHD,54,PLC_Invis,001EBO_s
placeable,hyper001,Hyperdrive,Hyperdrive,180,PLC_Hyper,001EBO_s
placeable,plc_drive,Hyperdrive Part,HyperdriveParts,182,PLC_Drive,bif
placeable,kiosk004,Information on the Struggle,Kiosk3,61,PLC_Kiosk3,503OND_s
placeable,info_term,Information Terminal,info_term,53,PLC_InfoTerm,201TEL_s
placeable,levind001,Information Terminal,InfoTerminal,220,PLC_LevInd,220TEL_s
placeable,plc_infoterm,Information Terminal,InfoTerm,53,PLC_InfoTerm,bif
placeable,termlvl,Information Terminal{202},TermLvl,53,PLC_InfoTerm,202TEL_s
placeable,speaker_invis,Invis Speaker,speaker_invis,167,PLC_InvEb,604DAN_s
placeable,invis_atton_end,invis_atton_end,invis_atton_end,54,PLC_Invis,904MAL_s
placeable,invis_reaction,invis_reaction,invis_reaction,54,PLC_Invis,bif
placeable,plc_blockage,Invisible Barrier,Blockage,142,PLC_Blockage,bif
placeable,plc_invcalo,Invisible Calo Nord rubble,InvisibleCaloNord,219,PLC_InvCalo,bif
placeable,plc_inveb,Invisible Ebon Container,EbContainerInv,167,PLC_InvEb,bif
placeable,invisiblelocatio,Invisible Location Marker,InvisibleLocationMarker,0,PLC_Invis,001EBO_s
placeable,invis_obj,Invisible Object,invis_obj,167,PLC_InvEb,711KOR_s
placeable,plc_invis,Invisible Placeholder,Invisible,54,PLC_Invis,bif
placeable,plc_invisible,Invisible Placeholder,Invisible,54,PLC_Invis,bif
placeable,plc_ithplant01,Ith Plant 01,IthPlant01,303,PLC_ithPlant1,bif
placeable,sign004,Ithorian Compound,Sign,98,PLC_Sign,221TEL_s
placeable,sign_ithcomp,Ithorian Compound,SignIthComp,98,PLC_Sign,204TEL_s
placeable,203_ith_pc,Ithorian Computer,203_ith_pc,23,PLC_CompPnl,204TEL_s
placeable,desk004,Jana Lorso's Desk,ComputerPanel4,28,PLC_Desk2,203TEL_s
placeable,jor_look1,Jorran Look 1,jor_look1,167,PLC_InvEb,610DAN_s
placeable,jor_look2,Jorran Look 2,jor_look2,167,PLC_InvEb,610DAN_s
placeable,plc_jnkspdr1,Junked Land Speeder,JnkSpdr1,55,PLC_JnkSpdr1,bif
placeable,plc_jnkspdr2,Junked Land Speeder,JnkSpdr2,56,PLC_JnkSpdr2,bif
placeable,plc_jnkswpb1,Junked Swoop Bike,JnkSwpB1,57,PLC_JnkSwpB1,bif
placeable,plc_jnkswpb2,Junked Swoop Bike,JnkSwpB2,58,PLC_JnkSwpB2,bif
placeable,plc_katrncps,Katarn Body,Katarn Body,132,PLC_KatrnCps,bif
placeable,plc_knrthcps,Kinrath Body,Kinrath body,126,PLC_KnrthCps,bif
placeable,plc_knrthvin,Kinrath Body & Vine,Kinrath body & Vine,127,PLC_KnrthVin,bif
placeable,plc_knrthegg,Kinrath Egg,Kinrath Egg,128,PLC_KnrthEgg,bif
placeable,knrthegg,Kinrath Egg{bashable},KinrathEgg,128,PLC_KnrthEgg,604DAN_s
placeable,plc_kiosk2,Kiosk - Droid Parts,Kiosk2,60,PLC_Kiosk2,bif
placeable,plc_kiosk1,Kiosk - Food,Kiosk1,59,PLC_Kiosk1,bif
placeable,plc_kiosk3,Kiosk - Generic,Kiosk3,61,PLC_Kiosk3,bif
placeable,plc_kolp1,Kolto Harvester 1,Kolto Harvester 1,165,PLC_Kolp1,bif
placeable,plc_kolp2,Kolto Harvester 2,Kolto Harvester 2,166,PLC_Kolp2,bif
placeable,koltank002,Kolto Tank - Empty,KolTank3,63,PLC_KolTank,152HAR_s
placeable,plc_koltank,Kolto Tank - Empty,KolTank,63,PLC_KolTank,bif
placeable,plc_koltank2,Kolto Tank With Floating Body,KolTank2,64,PLC_KolTank2,bif
placeable,fake_kreia,Kreia,fake_kreia,54,PLC_Invis,402DXN_s
placeable,invisokreia,Kreia,InvisoKreia,0,PLC_Invis,303NAR_s
placeable,kreia,Kreia,Kreia,167,PLC_InvEb,701KOR_s
placeable,invisible010,Kreia2Invis,Kreia2Invis,54,PLC_Invis,003EBO_s
placeable,invisible008,KreiaInvis,KreiaInvis,54,PLC_Invis,003EBO_s
placeable,kreia_voice,Kreia{Invisible Placeholder},Kreia_Voice,54,PLC_Invis,903MAL_s
placeable,kreia_invis001,Kreia{Invisible Revan Cutscene},kreia,167,PLC_InvEb,711KOR_s
placeable,kreia_invis,Kreia{Invisible},kreia_invis,167,PLC_InvEb,604DAN_s
placeable,fake_kumus,Kumus,fake_kumus,54,PLC_Invis,402DXN_s
placeable,medicalworkbench,Lab Station,MedicalWorkbench,168,PLC_RepTab1,151HAR_s
placeable,medstation,Lab Station,MedBen,168,PLC_RepTab1,101PER_s
placeable,plc_workb_med,Lab Station,MedBen,168,PLC_RepTab1,bif
placeable,workb_med001,Lab Station,MedBen,168,PLC_RepTab1,232TEL_s
placeable,plc_cagelgb,Lage Cage - Empty (Impassable),CageLgB,226,PLC_CageLgB,bif
placeable,plc_lndspdr3,Land Speeder 3,Landspeeder3,172,PLC_LndSpdr3,bif
placeable,lndspdr002,Landspeeder,231_LndSpdr,65,PLC_LndSpdr1,231TEL_s
placeable,plc_lndspdr1,Landspeeder,LndSpdr1,65,PLC_LndSpdr1,bif
placeable,plc_lndspdr2,Landspeeder 2,LndSpdr2,66,PLC_LndSpdr2,bif
placeable,cryform_bl,Large Crystal Formation,cryform_bl,134,PLC_SCrysBlu,604DAN_s
placeable,g_tresmilhig003,Large Locker,MilHighLockerLg,67,PLC_LockerLg,bif
placeable,g_tresmillow003,Large Locker,MilLowLockerLg,67,PLC_LockerLg,bif
placeable,g_tresmilmid003,Large Locker,MilMidLockerLg,67,PLC_LockerLg,bif
placeable,locker_nil001,Large Locker,Locker_Nihlus,346,PLC_NIL_Locker,851NIH_s
placeable,locker_nil002,Large Locker,Locker_Nihlus,346,PLC_NIL_Locker,851NIH_s
placeable,locker_nil003,Large Locker,Locker_Nihlus,346,PLC_NIL_Locker,851NIH_s
placeable,locker_nil004,Large Locker,Locker_Nihlus,346,PLC_NIL_Locker,851NIH_s
placeable,plc_lockerlg,Large Locker,LockerLg,67,PLC_LockerLg,bif
placeable,locker_barrac001,Large Locker{Barrack},locker_barrack,67,PLC_LockerLg,504OND_s
placeable,locker_barrack,Large Locker{Barrack},locker_barrack,67,PLC_LockerLg,504OND_s
placeable,g_tresmillow013,Large Locker{Cold 2},MilLowLockerLg,67,PLC_LockerLg,105PER_s
placeable,locker_empty,Large Locker{Empty},locker_empty,67,PLC_LockerLg,602DAN_s
placeable,lg_locker_ll,Large Locker{low; locked},lg_locker_ll,67,PLC_LockerLg,610DAN_s
placeable,bldpdllg001,Large Puddle of Blood,BldPdlLg,10,PLC_BldPdlLg,610DAN_s
placeable,plc_bldpdllg,Large Puddle of Blood,BldPdlLg,10,PLC_BldPdlLg,bif
placeable,plc_levind,Level Information Terminal,LevelInfo,220,PLC_LevInd,bif
placeable,plc_lever,Lever,Lever,68,PLC_Lever,bif
placeable,lift_to_002,Lift Controls{to 002EBO},lift_to_002,0,PLC_Invis,001EBO_s
placeable,plc_light,Light,Light,189,PLC_Light,bif
placeable,lightningpoint,LightningPoint,LightningPoint,0,PLC_Invis,303NAR_s
placeable,lockerlg001,Locker,LockerLg,67,PLC_LockerLg,101PER_s
placeable,plc_locker_nil,Locker_Nihlus,Locker_Nihlus,346,PLC_NIL_Locker,bif
placeable,plc_locker01,Lockers 01,Locker01,306,PLC_lockers,bif
placeable,g_tresmilhig007,Locker{need key},locker_locked,67,PLC_LockerLg,001EBO_s
placeable,infoterm002,Log Terminal,Mincon,349,PLC_InfoTerm_b,105PER_s
placeable,plc_lbench01,Long Bench 01,LongBench01,305,PLC_Lbench,bif
placeable,lookatcont,Look at cont{Invisible},Lookatcont,167,PLC_InvEb,604DAN_s
placeable,look_atton,look_atton,look_atton,54,PLC_Invis,401DXN_s
placeable,plc_mdetect01,M Detect 01,MDetect01,307,PLC_mDetect,bif
placeable,backpack001,Magic Pazaak Backpack,MPBackpack,3,PLC_Backpack,202TEL_s
placeable,invisible003,MaidInvis,MaidInvis,54,PLC_Invis,003EBO_s
placeable,plc_endcorps,Malak's Dead Jedi,EndCorps,143,PLC_EndCorps,bif
placeable,plc_mantab1,Manaan Table 1,ManaanTable1,170,PLC_ManTab1,bif
placeable,plc_mantab2,Manaan Table 2,ManaanTable2,171,PLC_ManTab2,bif
placeable,shuttle_iziz,Mandalorian Shuttle{invis},shuttle_iziz,54,PLC_Invis,403DXN_s
placeable,mandlook,MandLook,MandLook,167,PLC_InvEb,605DAN_s
placeable,plc_fntnmrbl,Marble Fountain,FntnMrbl,40,PLC_FntnMrbl,bif
placeable,vash_container,Master Lonna Vash{Container},vash_container,167,PLC_InvEb,702KOR_s
placeable,g_tresmillow006,Medical Bay Container,MilLowPlstcCylin,77,PLC_PlstcCrt,101PER_s
placeable,g_tresmillow011,Medical Bay Container{Chems},MilLowPlstcCylin,77,PLC_PlstcCrt,101PER_s
placeable,g_tresmillow010,Medical Bay Container{No hint},MilLowPlstcCylin,77,PLC_PlstcCrt,101PER_s
placeable,reptab002,Medical Bay Workbench,Medben,168,PLC_RepTab1,105PER_s
placeable,comppnl001,Medical Computer,MedCom,347,PLC_CompPnl_b,101PER_s
placeable,g_tresmilhig009,Medical Storage Bin{medipac},med_bin,72,PLC_MetalBox,001EBO_s
placeable,sign_remodel,Medical Unit,resunit,98,PLC_Sign,204TEL_s
placeable,plc_medbench01,Medium Bench 01,MediumBench01,308,PLC_medBench,bif
placeable,plc_medcan01,Medium Can 01,MediumCan01,309,PLC_medCan2,bif
placeable,plc_medcan02,Medium Can 01,MediumCan01,309,PLC_medCan2,bif
placeable,plc_medstation01,Medium Station 01,MediumStation01,310,PLC_MStation,bif
placeable,g_tresmilhig004,Metal Box,MilHighMetalBox,72,PLC_MetalBox,bif
placeable,g_tresmillow004,Metal Box,MilLowMetalBox,72,PLC_MetalBox,bif
placeable,g_tresmillow017,Metal Box,MilLowMetalBox,72,PLC_MetalBox,106PER_s
placeable,g_tresmilmid004,Metal Box,MilMidMetalBox,72,PLC_MetalBox,bif
placeable,g_tresmilmid008,Metal Box,MilMidMetalBox,72,PLC_MetalBox,303NAR_s
placeable,plc_metalbox,Metal Box,MetalBox,72,PLC_MetalBox,bif
placeable,cont_sensor_drds,Metal Box - Combat Training{Sensor Droids},cont_sensor_drds,72,PLC_MetalBox,001EBO_s
placeable,metalbox004,Metal Box{Cheat},MetalBoxC,72,PLC_MetalBox,232TEL_s
placeable,metalbox002,Metal Box{Components},MetalBoxC,72,PLC_MetalBox,232TEL_s
placeable,g_tresmilmid009,Metal Box{droid},MilMidMetalBox,72,PLC_MetalBox,303NAR_s
placeable,metalbox003,Metal Box{Grenades},MetalBoxG,72,PLC_MetalBox,232TEL_s
placeable,g_tresmillow008,Metal Box{locked},MilLowMetalBoxLocked,72,PLC_MetalBox,bif
placeable,box_puzzle,Metal Box{Puzzle Reward},box_puzzle,72,PLC_MetalBox,506OND_s
placeable,g_tresmilmid010,Metal Box{special},MilMidMetalBox,72,PLC_MetalBox,303NAR_s
placeable,g_tresmilhig002,Metal Case,MilHighMetalCase,138,PLC_Bag02,bif
placeable,g_tresmillow002,Metal Case,MilLowMetalCase,138,PLC_Bag02,bif
placeable,g_tresmilmid002,Metal Case,MilMidMetalCase,138,PLC_Bag02,bif
placeable,plc_bag02,Metal Case,GroundBagMetalCase,138,PLC_Bag02,bif
placeable,plc_fntnmetl,Metal Fountain,FntnMetl,41,PLC_FntnMetl,bif
placeable,mil_locker,Military Locker,mil_locker,39,PLC_FootLker,702KOR_s
placeable,bed003,Military Style Cot,Bed1,5,PLC_Bed1,203TEL_s
placeable,plc_bed1,Military Style Cot,Bed1,5,PLC_Bed1,bif
placeable,militiawoundeda,Militia Wounded A{Invis},MilitiaWoundedA,0,PLC_Invis,602DAN_s
placeable,militiawoundedb,Militia Wounded B{Invis},MilitiaWoundedB,0,PLC_Invis,602DAN_s
placeable,militiawoundedc,Militia Wounded C{Invis},MilitiaWoundedC,0,PLC_Invis,602DAN_s
placeable,militiawoundedd,Militia Wounded D{Invis},MilitiaWoundedD,0,PLC_Invis,602DAN_s
placeable,minechecke,MineCheckE,MineCheckE,167,PLC_InvEb,601DAN_s
placeable,minecheckw,MineCheckW,MineCheckW,167,PLC_InvEb,601DAN_s
placeable,cont_med004,Mira{Invis},MiraVoice,0,PLC_Invis,304NAR_s
placeable,plc_mstrevap,Moisture Vaporator,MstrEvap,73,PLC_MstrEvap,bif
placeable,corpse,Mummified Corpse,corpse,43,PLC_GenCrps2,411DXN_s
placeable,sith_mummy,Mummified Ludo Kressh,sith_mummy,43,PLC_GenCrps2,711KOR_s
placeable,mu_treasure1,Museum Treasure{1},mu_treasure1,54,PLC_Invis,506OND_s
placeable,mu_treasure2,Museum Treasure{2},mu_treasure2,54,PLC_Invis,506OND_s
placeable,mu_treasure3,Museum Treasure{3},mu_treasure3,54,PLC_Invis,506OND_s
placeable,mu_treasure4,Museum Treasure{4},mu_treasure4,54,PLC_Invis,506OND_s
placeable,news_report,News Hologram,news_report,53,PLC_InfoTerm,501OND_s
placeable,sithritual001,Nihilus Death Effect,SithRitualEffect,256,PLC_Sithrit,852NIH_s
placeable,plc_officeeq01,Office Equipment 01,OfficeEquipment01,311,PLC_officeEq01,bif
placeable,plc_officeeq02,Office Equipment 02,OfficeEquipment02,312,PLC_officeEq02,bif
placeable,plc_oilbath01,Oil Bath 01,OilBath01,313,PLC_oilbath,bif
placeable,plc_oilpudle,Oil Puddle,Oil Puddle,124,PLC_OilPudle,bif
placeable,inveb003,Open Hatch{Invisible},openhatch,167,PLC_InvEb,002EBO_s
placeable,201_freighter,Orbital Shuttle,201_shuttle,54,PLC_Invis,201TEL_s
placeable,201_freighter001,Orbital Shuttle{Czerka},shuttle_czerka,54,PLC_Invis,201TEL_s
placeable,parade_listen,parade_listen,parade_listen,54,PLC_Invis,504OND_s
placeable,pands,Parts and Spikes,pands,39,PLC_FootLker,401DXN_s
placeable,plc_partpile,Parts pile - organized machine parts on table,PartPile,74,PLC_PartPile,bif
placeable,plc_pazaak,Pazaak Cards,PazaakCards,183,PLC_Pazaak,bif
placeable,pclook,PC Look,PCLook,167,PLC_InvEb,702KOR_s
placeable,perim_sensor,Perimeter Sensor,perim_sensor,131,PLC_SonicDev,410DXN_s
placeable,p_detonator_2,Permacrete Detonator,p_detonator_2,345,PLC_permaDet,402DXN_s
placeable,unk42_raksuperco,Permacrete Detonator,p_detonator,345,PLC_permaDet,402DXN_s
placeable,plc_permdet,Permacrete_Detonator,Permacrete_Detonator,345,PLC_permaDet,bif
placeable,plc_bag03,Pile of Cloth,GroundBagPileofCloth,139,PLC_Bag03,bif
placeable,plc_puzpillr,Pillar,PuzPillr,144,PLC_PuzPillr,bif
placeable,plc_plantpltr01,Plant Planter01,PlantPlanter01,317,PLC_Pplant01,bif
placeable,plc_plantpltr02,Plant Planter02,PlantPlanter02,318,PLC_Pplant02,bif
placeable,plc_plant_tel01,Planter Telos 01,PlanterTelos01,266,PLC_Planter2,bif
placeable,g_tresmilhig005,Plasteel Cylinder,MilHighPlstcCylin,77,PLC_PlstcCrt,bif
placeable,g_tresmilhig006,Plasteel Cylinder,PlsCylSpk,77,PLC_PlstcCrt,001EBO_s
placeable,g_tresmillow005,Plasteel Cylinder,MilLowPlstcCylin,77,PLC_PlstcCrt,bif
placeable,g_tresmilmid005,Plasteel Cylinder,MilMidPlstcCylin,77,PLC_PlstcCrt,bif
placeable,plc_plstccrt,Plasteel Cylinder,PlstcCrt,77,PLC_PlstcCrt,bif
placeable,zhug_chest,Plasteel Cylinder,zhug_chest,77,PLC_PlstcCrt,401DXN_s
placeable,cont_med012,Plasteel Cylinder Medical,PlasteelCylinderMedical,270,PLC_MedCan,101PER_s
placeable,plc_cont_med01,Plasteel Cylinder Medical,PlasteelCylinderMedical,270,PLC_MedCan,bif
placeable,g_tresmillow009,Plasteel Cylinder{locked},MilLowPlstcCylinLocked,77,PLC_PlstcCrt,bif
placeable,stmventc001,Poison Gas,PoisonGas,281,PLC_StmVntgrn,105PER_s
placeable,stmventc003,Poison Gas{CS},PoisonGasCS,281,PLC_StmVntgrn,105PER_s
placeable,ponlartalkto,Ponlar Talk To,PonlarTalkTo,54,PLC_Invis,502OND_s
placeable,eng_star001,Port Engine,eng_star,0,PLC_Invis,001EBO_s
placeable,cmp_port,Port Engine Relay,cmp_port,167,PLC_InvEb,002EBO_s
placeable,plc_potbrkn01,Pot Broken 01,PotBroken01,274,PLC_PotBr1,bif
placeable,plc_pot01,Pot Whole 01{411},PotWhole01,273,PLC_PotWh1,bif
